gw,mesh,mode,sensorSF,meshSF,total_sent,total_rcv,total_drop,total_rcv_correct,total_rcv_started,total_collision,radio_der_pct,collision_pct,der_pct
3,2,MIN,9,9,1408,707,0,707,4224,1665,16.737689393939394,39.41761363636363,50.21306818181818
3,3,MAX,10,10,712,494,0,494,2136,573,23.127340823970037,26.825842696629216,69.3820224719101
3,3,MAX,10,11,712,489,0,489,2136,582,22.89325842696629,27.247191011235955,68.67977528089888
3,3,MAX,10,12,712,491,0,491,2136,578,22.98689138576779,27.05992509363296,68.96067415730337
3,3,MAX,10,7,712,504,0,504,2136,584,23.595505617977526,27.340823970037455,70.78651685393258
3,3,MAX,10,8,712,496,0,496,2136,555,23.220973782771537,25.98314606741573,69.66292134831461
3,3,MAX,10,9,712,494,0,494,2136,567,23.127340823970037,26.54494382022472,69.3820224719101
3,3,MAX,11,10,364,273,0,273,1092,37,25.0,3.3882783882783882,75.0
3,3,MAX,11,11,364,277,0,277,1092,36,25.366300366300365,3.296703296703297,76.0989010989011
3,3,MAX,11,12,364,284,0,284,1092,38,26.00732600732601,3.47985347985348,78.02197802197803
3,3,MAX,11,7,364,276,0,276,1092,38,25.274725274725274,3.47985347985348,75.82417582417582
3,3,MAX,11,8,364,269,0,269,1092,40,24.633699633699635,3.6630036630036633,73.9010989010989
3,3,MAX,11,9,364,279,0,279,1092,36,25.549450549450547,3.296703296703297,76.64835164835165
3,3,MAX,12,10,210,193,0,193,630,0,30.634920634920636,0.0,91.9047619047619
3,3,MAX,12,11,210,198,0,198,630,0,31.428571428571427,0.0,94.28571428571428
3,3,MAX,12,12,210,203,0,203,630,0,32.22222222222222,0.0,96.66666666666667
3,3,MAX,12,7,210,196,0,196,630,0,31.11111111111111,0.0,93.33333333333333
3,3,MAX,12,8,210,194,0,194,630,0,30.793650793650794,0.0,92.38095238095238
3,3,MAX,12,9,210,196,0,196,630,0,31.11111111111111,0.0,93.33333333333333
3,3,MAX,7,10,4423,1640,0,1640,13269,227,12.359635240033159,1.7107543899314193,37.07890572009948
3,3,MAX,7,11,4423,1669,0,1669,13269,216,12.578189765619113,1.6278543974677822,37.73456929685734
3,3,MAX,7,12,4423,1671,0,1671,13269,221,12.593262491521592,1.665536212223981,37.77978747456478
3,3,MAX,7,7,4423,1626,0,1626,13269,224,12.254126158715804,1.6881453010777,36.76237847614741
3,3,MAX,7,8,4423,1666,0,1666,13269,216,12.555580676765393,1.6278543974677822,37.66674203029618
3,3,MAX,7,9,4423,1662,0,1662,13269,224,12.525435224960436,1.6881453010777,37.5763056748813
3,3,MAX,8,10,2475,792,0,792,7425,4591,10.666666666666668,61.83164983164983,32.0
3,3,MAX,8,11,2475,791,0,791,7425,4581,10.653198653198654,61.696969696969695,31.95959595959596
3,3,MAX,8,12,2475,810,0,810,7425,4579,10.909090909090908,61.670033670033675,32.72727272727273
3,3,MAX,8,7,2475,792,0,792,7425,4593,10.666666666666668,61.858585858585855,32.0
3,3,MAX,8,8,2475,783,0,783,7425,4579,10.545454545454545,61.670033670033675,31.636363636363633
3,3,MAX,8,9,2475,792,0,792,7425,4561,10.666666666666668,61.42760942760943,32.0
3,3,MAX,9,10,1408,688,0,688,4224,1624,16.28787878787879,38.446969696969695,48.86363636363637
3,3,MAX,9,11,1408,690,0,690,4224,1614,16.335227272727273,38.21022727272727,49.00568181818182
3,3,MAX,9,12,1408,674,0,674,4224,1624,15.956439393939394,38.446969696969695,47.86931818181818
3,3,MAX,9,7,1408,671,0,671,4224,1645,15.885416666666666,38.94412878787879,47.65625
3,3,MAX,9,8,1408,701,0,701,4224,1637,16.595643939393938,38.75473484848485,49.78693181818182
3,3,MAX,9,9,1408,682,0,682,4224,1597,16.145833333333336,37.80776515151515,48.4375
3,3,MIN,10,10,712,508,0,508,2136,579,23.782771535580522,27.10674157303371,71.34831460674157
3,3,MIN,10,11,712,509,0,509,2136,584,23.829588014981272,27.340823970037455,71.48876404494382
3,3,MIN,10,12,712,506,0,506,2136,585,23.689138576779026,27.3876404494382,71.06741573033707
3,3,MIN,10,7,712,519,0,519,2136,583,24.297752808988765,27.2940074906367,72.89325842696628
3,3,MIN,10,8,712,509,0,509,2136,567,23.829588014981272,26.54494382022472,71.48876404494382
3,3,MIN,10,9,712,506,0,506,2136,584,23.689138576779026,27.340823970037455,71.06741573033707
3,3,MIN,11,10,364,285,0,285,1092,34,26.098901098901102,3.1135531135531136,78.2967032967033
3,3,MIN,11,11,364,300,0,300,1092,32,27.472527472527474,2.93040293040293,82.41758241758241
3,3,MIN,11,12,364,308,0,308,1092,35,28.205128205128204,3.205128205128205,84.61538461538461
3,3,MIN,11,7,364,313,0,313,1092,37,28.66300366300366,3.3882783882783882,85.98901098901099
3,3,MIN,11,8,364,300,0,300,1092,36,27.472527472527474,3.296703296703297,82.41758241758241
3,3,MIN,11,9,364,297,0,297,1092,30,27.197802197802197,2.7472527472527473,81.5934065934066
3,3,MIN,12,10,210,274,0,274,630,0,43.492063492063494,0.0,130.47619047619048
3,3,MIN,12,11,210,273,0,273,630,0,43.333333333333336,0.0,130.0
3,3,MIN,12,12,210,294,0,294,630,0,46.666666666666664,0.0,140.0
3,3,MIN,12,7,210,278,0,278,630,0,44.12698412698413,0.0,132.38095238095238
3,3,MIN,12,8,210,274,0,274,630,0,43.492063492063494,0.0,130.47619047619048
3,3,MIN,12,9,210,275,0,275,630,0,43.65079365079365,0.0,130.95238095238096
3,3,MIN,7,10,4423,1641,0,1641,13269,218,12.367171602984401,1.6429271233702616,37.1015148089532
3,3,MIN,7,11,4423,1670,0,1670,13269,192,12.585726128570352,1.4469816866380285,37.75717838571106
3,3,MIN,7,12,4423,1672,0,1672,13269,208,12.600798854472831,1.5675634938578642,37.8023965634185
3,3,MIN,7,7,4423,1627,0,1627,13269,208,12.261662521667043,1.5675634938578642,36.78498756500113
3,3,MIN,7,8,4423,1667,0,1667,13269,202,12.563117039716632,1.5223453161504257,37.6893511191499
3,3,MIN,7,9,4423,1665,0,1665,13269,200,12.548044313814152,1.5072725902479462,37.64413294144246
3,3,MIN,8,10,2475,793,0,793,7425,4678,10.68013468013468,63.003367003367,32.04040404040404
3,3,MIN,8,11,2475,791,0,791,7425,4673,10.653198653198654,62.936026936026934,31.95959595959596
3,3,MIN,8,12,2475,812,0,812,7425,4675,10.936026936026936,62.96296296296296,32.80808080808081
3,3,MIN,8,7,2475,793,0,793,7425,4676,10.68013468013468,62.976430976430976,32.04040404040404
3,3,MIN,8,8,2475,785,0,785,7425,4708,10.572390572390573,63.40740740740741,31.717171717171716
3,3,MIN,8,9,2475,795,0,795,7425,4670,10.707070707070706,62.89562289562289,32.121212121212125
3,3,MIN,9,10,1408,704,0,704,4224,1666,16.666666666666664,39.441287878787875,50.0
3,3,MIN,9,11,1408,697,0,697,4224,1628,16.50094696969697,38.54166666666667,49.502840909090914
3,3,MIN,9,12,1408,680,0,680,4224,1632,16.098484848484848,38.63636363636363,48.29545454545455
3,3,MIN,9,7,1408,682,0,682,4224,1662,16.145833333333336,39.346590909090914,48.4375
3,3,MIN,9,8,1408,707,0,707,4224,1611,16.737689393939394,38.13920454545455,50.21306818181818
3,3,MIN,9,9,1408,692,0,692,4224,1592,16.382575757575758,37.68939393939394,49.14772727272727
3,4,MAX,10,10,712,505,0,505,2136,570,23.642322097378276,26.685393258426966,70.92696629213484
3,4,MAX,10,11,712,503,0,503,2136,576,23.54868913857678,26.96629213483146,70.64606741573034
3,4,MAX,10,12,712,489,0,489,2136,563,22.89325842696629,26.357677902621724,68.67977528089888
3,4,MAX,10,7,712,514,0,514,2136,567,24.06367041198502,26.54494382022472,72.19101123595506
3,4,MAX,10,8,712,496,0,496,2136,573,23.220973782771537,26.825842696629216,69.66292134831461
3,4,MAX,10,9,712,498,0,498,2136,577,23.314606741573034,27.013108614232213,69.9438202247191
3,4,MAX,11,10,364,276,0,276,1092,33,25.274725274725274,3.021978021978022,75.82417582417582
3,4,MAX,11,11,364,277,0,277,1092,35,25.366300366300365,3.205128205128205,76.0989010989011
3,4,MAX,11,12,364,276,0,276,1092,32,25.274725274725274,2.93040293040293,75.82417582417582
3,4,MAX,11,7,364,271,0,271,1092,31,24.816849816849818,2.838827838827839,74.45054945054946
3,4,MAX,11,8,364,263,0,263,1092,38,24.084249084249084,3.47985347985348,72.25274725274726
3,4,MAX,11,9,364,279,0,279,1092,36,25.549450549450547,3.296703296703297,76.64835164835165
3,4,MAX,12,10,210,193,0,193,630,0,30.634920634920636,0.0,91.9047619047619
3,4,MAX,12,11,210,204,0,204,630,0,32.38095238095238,0.0,97.14285714285714
3,4,MAX,12,12,210,201,0,201,630,0,31.9047619047619,0.0,95.71428571428572
3,4,MAX,12,7,210,197,0,197,630,0,31.26984126984127,0.0,93.80952380952381
3,4,MAX,12,8,210,191,0,191,630,0,30.317460317460316,0.0,90.95238095238095
3,4,MAX,12,9,210,197,0,197,630,0,31.26984126984127,0.0,93.80952380952381
3,4,MAX,7,10,4423,1671,0,1671,13269,208,12.593262491521592,1.5675634938578642,37.77978747456478
3,4,MAX,7,11,4423,1641,0,1641,13269,213,12.367171602984401,1.6052453086140628,37.1015148089532
3,4,MAX,7,12,4423,1653,0,1653,13269,223,12.457607958399276,1.6806089381264604,37.37282387519783
3,4,MAX,7,7,4423,1694,0,1694,13269,218,12.766598839400107,1.6429271233702616,38.29979651820032
3,4,MAX,7,8,4423,1684,0,1684,13269,221,12.691235209887708,1.665536212223981,38.073705629663124
3,4,MAX,7,9,4423,1657,0,1657,13269,222,12.487753410204236,1.6730725751752205,37.463260230612704
3,4,MAX,8,10,2475,792,0,792,7425,4588,10.666666666666668,61.791245791245785,32.0
3,4,MAX,8,11,2475,794,0,794,7425,4623,10.693602693602694,62.26262626262626,32.08080808080808
3,4,MAX,8,12,2475,800,0,800,7425,4568,10.774410774410773,61.52188552188552,32.323232323232325
3,4,MAX,8,7,2475,814,0,814,7425,4595,10.962962962962964,61.88552188552189,32.88888888888889
3,4,MAX,8,8,2475,804,0,804,7425,4576,10.828282828282829,61.62962962962963,32.484848484848484
3,4,MAX,8,9,2475,792,0,792,7425,4597,10.666666666666668,61.91245791245791,32.0
3,4,MAX,9,10,1408,686,0,686,4224,1607,16.240530303030305,38.04450757575758,48.721590909090914
3,4,MAX,9,11,1408,682,0,682,4224,1641,16.145833333333336,38.84943181818182,48.4375
3,4,MAX,9,12,1408,661,0,661,4224,1644,15.648674242424242,38.92045454545455,46.94602272727273
3,4,MAX,9,7,1408,705,0,705,4224,1622,16.69034090909091,38.39962121212121,50.07102272727273
3,4,MAX,9,8,1408,680,0,680,4224,1625,16.098484848484848,38.47064393939394,48.29545454545455
3,4,MAX,9,9,1408,660,0,660,4224,1642,15.625,38.87310606060606,46.875
3,4,MIN,10,10,712,506,0,506,2136,579,23.689138576779026,27.10674157303371,71.06741573033707
3,4,MIN,10,11,712,505,0,505,2136,585,23.642322097378276,27.3876404494382,70.92696629213484
3,4,MIN,10,12,712,495,0,495,2136,571,23.174157303370787,26.732209737827716,69.52247191011236
3,4,MIN,10,7,712,518,0,518,2136,571,24.250936329588015,26.732209737827716,72.75280898876404
3,4,MIN,10,8,712,498,0,498,2136,574,23.314606741573034,26.872659176029963,69.9438202247191
3,4,MIN,10,9,712,501,0,501,2136,586,23.45505617977528,27.43445692883895,70.36516853932584
3,4,MIN,11,10,364,282,0,282,1092,31,25.82417582417583,2.838827838827839,77.47252747252747
3,4,MIN,11,11,364,288,0,288,1092,32,26.373626373626376,2.93040293040293,79.12087912087912
3,4,MIN,11,12,364,282,0,282,1092,32,25.82417582417583,2.93040293040293,77.47252747252747
3,4,MIN,11,7,364,282,0,282,1092,30,25.82417582417583,2.7472527472527473,77.47252747252747
3,4,MIN,11,8,364,272,0,272,1092,34,24.90842490842491,3.1135531135531136,74.72527472527473
3,4,MIN,11,9,364,290,0,290,1092,36,26.55677655677656,3.296703296703297,79.67032967032966
3,4,MIN,12,10,210,239,0,239,630,0,37.93650793650794,0.0,113.80952380952381
3,4,MIN,12,11,210,237,0,237,630,0,37.61904761904762,0.0,112.85714285714286
3,4,MIN,12,12,210,232,0,232,630,0,36.82539682539683,0.0,110.47619047619048
3,4,MIN,12,7,210,228,0,228,630,0,36.19047619047619,0.0,108.57142857142857
3,4,MIN,12,8,210,236,0,236,630,0,37.46031746031746,0.0,112.38095238095238
3,4,MIN,12,9,210,231,0,231,630,0,36.666666666666664,0.0,110.00000000000001
3,4,MIN,7,10,4423,1671,0,1671,13269,199,12.593262491521592,1.4997362272967065,37.77978747456478
3,4,MIN,7,11,4423,1641,0,1641,13269,200,12.367171602984401,1.5072725902479462,37.1015148089532
3,4,MIN,7,12,4423,1653,0,1653,13269,213,12.457607958399276,1.6052453086140628,37.37282387519783
3,4,MIN,7,7,4423,1694,0,1694,13269,203,12.766598839400107,1.5298816791016654,38.29979651820032
3,4,MIN,7,8,4423,1684,0,1684,13269,210,12.691235209887708,1.5826362197603436,38.073705629663124
3,4,MIN,7,9,4423,1658,0,1658,13269,215,12.495289773155475,1.6203180345165422,37.485869319466424
3,4,MIN,8,10,2475,792,0,792,7425,4649,10.666666666666668,62.61279461279461,32.0
3,4,MIN,8,11,2475,794,0,794,7425,4677,10.693602693602694,62.98989898989898,32.08080808080808
3,4,MIN,8,12,2475,800,0,800,7425,4616,10.774410774410773,62.16835016835017,32.323232323232325
3,4,MIN,8,7,2475,814,0,814,7425,4646,10.962962962962964,62.57239057239057,32.88888888888889
3,4,MIN,8,8,2475,805,0,805,7425,4629,10.84175084175084,62.343434343434346,32.525252525252526
3,4,MIN,8,9,2475,793,0,793,7425,4663,10.68013468013468,62.8013468013468,32.04040404040404
3,4,MIN,9,10,1408,688,0,688,4224,1611,16.28787878787879,38.13920454545455,48.86363636363637
3,4,MIN,9,11,1408,683,0,683,4224,1631,16.169507575757574,38.61268939393939,48.50852272727273
3,4,MIN,9,12,1408,662,0,662,4224,1659,15.672348484848486,39.27556818181818,47.01704545454545
3,4,MIN,9,7,1408,704,0,704,4224,1636,16.666666666666664,38.73106060606061,50.0
3,4,MIN,9,8,1408,681,0,681,4224,1627,16.12215909090909,38.51799242424242,48.36647727272727
3,4,MIN,9,9,1408,663,0,663,4224,1644,15.696022727272727,38.92045454545455,47.08806818181818
3,5,MAX,10,10,712,510,0,510,2136,572,23.876404494382022,26.779026217228463,71.62921348314607
3,5,MAX,10,11,712,478,0,478,2136,567,22.378277153558052,26.54494382022472,67.13483146067416
3,5,MAX,10,12,712,492,0,492,2136,554,23.03370786516854,25.936329588014985,69.10112359550563
3,5,MAX,10,7,712,485,0,485,2136,562,22.705992509363295,26.31086142322097,68.1179775280899
3,5,MAX,10,8,712,498,0,498,2136,584,23.314606741573034,27.340823970037455,69.9438202247191
3,5,MAX,10,9,712,492,0,492,2136,570,23.03370786516854,26.685393258426966,69.10112359550563
3,5,MAX,11,10,364,270,0,270,1092,40,24.725274725274726,3.6630036630036633,74.17582417582418
3,5,MAX,11,11,364,280,0,280,1092,40,25.64102564102564,3.6630036630036633,76.92307692307693
3,5,MAX,11,12,364,280,0,280,1092,40,25.64102564102564,3.6630036630036633,76.92307692307693
3,5,MAX,11,7,364,270,0,270,1092,34,24.725274725274726,3.1135531135531136,74.17582417582418
3,5,MAX,11,8,364,280,0,280,1092,36,25.64102564102564,3.296703296703297,76.92307692307693
3,5,MAX,11,9,364,281,0,281,1092,37,25.73260073260073,3.3882783882783882,77.1978021978022
3,5,MAX,12,10,210,195,0,195,630,0,30.952380952380953,0.0,92.85714285714286
3,5,MAX,12,11,210,194,0,194,630,0,30.793650793650794,0.0,92.38095238095238
3,5,MAX,12,12,210,200,0,200,630,0,31.746031746031743,0.0,95.23809523809523
3,5,MAX,12,7,210,187,0,187,630,0,29.682539682539684,0.0,89.04761904761904
3,5,MAX,12,8,210,196,0,196,630,0,31.11111111111111,0.0,93.33333333333333
3,5,MAX,12,9,210,199,0,199,630,0,31.587301587301585,0.0,94.76190476190476
3,5,MAX,7,10,4423,1617,0,1617,13269,208,12.186298892154646,1.5675634938578642,36.55889667646394
3,5,MAX,7,11,4423,1682,0,1682,13269,225,12.676162483985228,1.6956816640289398,38.028487451955684
3,5,MAX,7,12,4423,1648,0,1648,13269,217,12.419926143643076,1.6353907604190216,37.25977843092924
3,5,MAX,7,7,4423,1673,0,1673,13269,213,12.608335217424072,1.6052453086140628,37.82500565227222
3,5,MAX,7,8,4423,1661,0,1661,13269,210,12.517898862009194,1.5826362197603436,37.553696586027584
3,5,MAX,7,9,4423,1673,0,1673,13269,210,12.608335217424072,1.5826362197603436,37.82500565227222
3,5,MAX,8,10,2475,797,0,797,7425,4545,10.734006734006735,61.212121212121204,32.2020202020202
3,5,MAX,8,11,2475,790,0,790,7425,4543,10.63973063973064,61.18518518518519,31.91919191919192
3,5,MAX,8,12,2475,811,0,811,7425,4616,10.922558922558922,62.16835016835017,32.76767676767677
3,5,MAX,8,7,2475,803,0,803,7425,4585,10.814814814814815,61.75084175084176,32.44444444444444
3,5,MAX,8,8,2475,818,0,818,7425,4564,11.016835016835017,61.468013468013474,33.05050505050505
3,5,MAX,8,9,2475,801,0,801,7425,4568,10.787878787878787,61.52188552188552,32.36363636363636
3,5,MAX,9,10,1408,678,0,678,4224,1623,16.051136363636363,38.42329545454545,48.153409090909086
3,5,MAX,9,11,1408,682,0,682,4224,1624,16.145833333333336,38.446969696969695,48.4375
3,5,MAX,9,12,1408,688,0,688,4224,1635,16.28787878787879,38.70738636363637,48.86363636363637
3,5,MAX,9,7,1408,689,0,689,4224,1614,16.31155303030303,38.21022727272727,48.934659090909086
3,5,MAX,9,8,1408,688,0,688,4224,1646,16.28787878787879,38.96780303030303,48.86363636363637
3,5,MAX,9,9,1408,699,0,699,4224,1626,16.548295454545457,38.49431818181818,49.64488636363637
3,5,MIN,10,10,712,512,0,512,2136,569,23.970037453183522,26.63857677902622,71.91011235955057
3,5,MIN,10,11,712,479,0,479,2136,567,22.425093632958802,26.54494382022472,67.2752808988764
3,5,MIN,10,12,712,494,0,494,2136,559,23.127340823970037,26.170411985018728,69.3820224719101
3,5,MIN,10,7,712,488,0,488,2136,569,22.846441947565545,26.63857677902622,68.53932584269663
3,5,MIN,10,8,712,499,0,499,2136,587,23.36142322097378,27.481273408239698,70.08426966292134
3,5,MIN,10,9,712,495,0,495,2136,563,23.174157303370787,26.357677902621724,69.52247191011236
3,5,MIN,11,10,364,270,0,270,1092,39,24.725274725274726,3.571428571428571,74.17582417582418
3,5,MIN,11,11,364,286,0,286,1092,39,26.190476190476193,3.571428571428571,78.57142857142857
3,5,MIN,11,12,364,284,0,284,1092,38,26.00732600732601,3.47985347985348,78.02197802197803
3,5,MIN,11,7,364,270,0,270,1092,34,24.725274725274726,3.1135531135531136,74.17582417582418
3,5,MIN,11,8,364,282,0,282,1092,35,25.82417582417583,3.205128205128205,77.47252747252747
3,5,MIN,11,9,364,282,0,282,1092,37,25.82417582417583,3.3882783882783882,77.47252747252747
3,5,MIN,12,10,210,208,0,208,630,0,33.01587301587301,0.0,99.04761904761905
3,5,MIN,12,11,210,217,0,217,630,0,34.44444444444444,0.0,103.33333333333334
3,5,MIN,12,12,210,220,0,220,630,0,34.92063492063492,0.0,104.76190476190477
3,5,MIN,12,7,210,201,0,201,630,0,31.9047619047619,0.0,95.71428571428572
3,5,MIN,12,8,210,210,0,210,630,0,33.33333333333333,0.0,100.0
3,5,MIN,12,9,210,214,0,214,630,0,33.96825396825397,0.0,101.9047619047619
3,5,MIN,7,10,4423,1617,0,1617,13269,201,12.186298892154646,1.514808953199186,36.55889667646394
3,5,MIN,7,11,4423,1682,0,1682,13269,214,12.676162483985228,1.6127816715653025,38.028487451955684
3,5,MIN,7,12,4423,1648,0,1648,13269,206,12.419926143643076,1.5524907679553845,37.25977843092924
3,5,MIN,7,7,4423,1674,0,1674,13269,204,12.615871580375309,1.537418042052905,37.84761474112594
3,5,MIN,7,8,4423,1661,0,1661,13269,204,12.517898862009194,1.537418042052905,37.553696586027584
3,5,MIN,7,9,4423,1673,0,1673,13269,204,12.608335217424072,1.537418042052905,37.82500565227222
3,5,MIN,8,10,2475,798,0,798,7425,4590,10.747474747474747,61.81818181818181,32.24242424242424
3,5,MIN,8,11,2475,790,0,790,7425,4580,10.63973063973064,61.68350168350168,31.91919191919192
3,5,MIN,8,12,2475,811,0,811,7425,4652,10.922558922558922,62.65319865319865,32.76767676767677
3,5,MIN,8,7,2475,803,0,803,7425,4623,10.814814814814815,62.26262626262626,32.44444444444444
3,5,MIN,8,8,2475,818,0,818,7425,4589,11.016835016835017,61.804713804713806,33.05050505050505
3,5,MIN,8,9,2475,801,0,801,7425,4609,10.787878787878787,62.07407407407407,32.36363636363636
3,5,MIN,9,10,1408,679,0,679,4224,1621,16.074810606060606,38.37594696969697,48.22443181818182
3,5,MIN,9,11,1408,682,0,682,4224,1636,16.145833333333336,38.73106060606061,48.4375
3,5,MIN,9,12,1408,689,0,689,4224,1640,16.31155303030303,38.82575757575758,48.934659090909086
3,5,MIN,9,7,1408,689,0,689,4224,1618,16.31155303030303,38.30492424242424,48.934659090909086
3,5,MIN,9,8,1408,689,0,689,4224,1639,16.31155303030303,38.80208333333333,48.934659090909086
3,5,MIN,9,9,1408,699,0,699,4224,1633,16.548295454545457,38.660037878787875,49.64488636363637
3,6,MAX,10,10,712,509,0,509,2136,575,23.829588014981272,26.919475655430713,71.48876404494382
3,6,MAX,10,11,712,482,0,482,2136,571,22.56554307116105,26.732209737827716,67.69662921348315
3,6,MAX,10,12,712,497,0,497,2136,571,23.267790262172287,26.732209737827716,69.80337078651685
3,6,MAX,10,7,712,487,0,487,2136,558,22.799625468164795,26.12359550561798,68.39887640449437
3,6,MAX,10,8,712,496,0,496,2136,568,23.220973782771537,26.591760299625467,69.66292134831461
3,6,MAX,10,9,712,490,0,490,2136,576,22.94007490636704,26.96629213483146,68.82022471910112
3,6,MAX,11,10,364,283,0,283,1092,36,25.91575091575092,3.296703296703297,77.74725274725274
3,6,MAX,11,11,364,279,0,279,1092,38,25.549450549450547,3.47985347985348,76.64835164835165
3,6,MAX,11,12,364,285,0,285,1092,36,26.098901098901102,3.296703296703297,78.2967032967033
3,6,MAX,11,7,364,280,0,280,1092,35,25.64102564102564,3.205128205128205,76.92307692307693
3,6,MAX,11,8,364,275,0,275,1092,36,25.183150183150182,3.296703296703297,75.54945054945054
3,6,MAX,11,9,364,297,0,297,1092,37,27.197802197802197,3.3882783882783882,81.5934065934066
3,6,MAX,12,10,210,193,0,193,630,0,30.634920634920636,0.0,91.9047619047619
3,6,MAX,12,11,210,199,0,199,630,0,31.587301587301585,0.0,94.76190476190476
3,6,MAX,12,12,210,197,0,197,630,0,31.26984126984127,0.0,93.80952380952381
3,6,MAX,12,7,210,191,0,191,630,0,30.317460317460316,0.0,90.95238095238095
3,6,MAX,12,8,210,193,0,193,630,0,30.634920634920636,0.0,91.9047619047619
3,6,MAX,12,9,210,195,0,195,630,0,30.952380952380953,0.0,92.85714285714286
3,6,MAX,7,10,4423,1657,0,1657,13269,221,12.487753410204236,1.665536212223981,37.463260230612704
3,6,MAX,7,11,4423,1675,0,1675,13269,223,12.623407943326551,1.6806089381264604,37.87022382997966
3,6,MAX,7,12,4423,1645,0,1645,13269,217,12.397317054789358,1.6353907604190216,37.19195116436808
3,6,MAX,7,7,4423,1643,0,1643,13269,220,12.382244328886879,1.657999849272741,37.14673298666064
3,6,MAX,7,8,4423,1718,0,1718,13269,212,12.947471550229858,1.597708945662823,38.84241465068958
3,6,MAX,7,9,4423,1661,0,1661,13269,223,12.517898862009194,1.6806089381264604,37.553696586027584
3,6,MAX,8,10,2475,802,0,802,7425,4568,10.801346801346803,61.52188552188552,32.4040404040404
3,6,MAX,8,11,2475,807,0,807,7425,4600,10.868686868686869,61.95286195286195,32.6060606060606
3,6,MAX,8,12,2475,818,0,818,7425,4606,11.016835016835017,62.03367003367003,33.05050505050505
3,6,MAX,8,7,2475,794,0,794,7425,4554,10.693602693602694,61.33333333333333,32.08080808080808
3,6,MAX,8,8,2475,796,0,796,7425,4533,10.720538720538721,61.05050505050505,32.161616161616166
3,6,MAX,8,9,2475,786,0,786,7425,4580,10.585858585858587,61.68350168350168,31.757575757575758
3,6,MAX,9,10,1408,713,0,713,4224,1606,16.879734848484848,38.02083333333333,50.63920454545454
3,6,MAX,9,11,1408,692,0,692,4224,1642,16.382575757575758,38.87310606060606,49.14772727272727
3,6,MAX,9,12,1408,701,0,701,4224,1633,16.595643939393938,38.660037878787875,49.78693181818182
3,6,MAX,9,7,1408,697,0,697,4224,1664,16.50094696969697,39.39393939393939,49.502840909090914
3,6,MAX,9,8,1408,672,0,672,4224,1610,15.909090909090908,38.115530303030305,47.72727272727273
3,6,MAX,9,9,1408,699,0,699,4224,1634,16.548295454545457,38.683712121212125,49.64488636363637
3,6,MIN,10,10,712,509,0,509,2136,574,23.829588014981272,26.872659176029963,71.48876404494382
3,6,MIN,10,11,712,483,0,483,2136,574,22.6123595505618,26.872659176029963,67.83707865168539
3,6,MIN,10,12,712,497,0,497,2136,570,23.267790262172287,26.685393258426966,69.80337078651685
3,6,MIN,10,7,712,487,0,487,2136,561,22.799625468164795,26.264044943820224,68.39887640449437
3,6,MIN,10,8,712,496,0,496,2136,567,23.220973782771537,26.54494382022472,69.66292134831461
3,6,MIN,10,9,712,490,0,490,2136,581,22.94007490636704,27.20037453183521,68.82022471910112
3,6,MIN,11,10,364,285,0,285,1092,34,26.098901098901102,3.1135531135531136,78.2967032967033
3,6,MIN,11,11,364,279,0,279,1092,38,25.549450549450547,3.47985347985348,76.64835164835165
3,6,MIN,11,12,364,285,0,285,1092,36,26.098901098901102,3.296703296703297,78.2967032967033
3,6,MIN,11,7,364,282,0,282,1092,35,25.82417582417583,3.205128205128205,77.47252747252747
3,6,MIN,11,8,364,275,0,275,1092,36,25.183150183150182,3.296703296703297,75.54945054945054
3,6,MIN,11,9,364,299,0,299,1092,37,27.380952380952383,3.3882783882783882,82.14285714285714
3,6,MIN,12,10,210,199,0,199,630,0,31.587301587301585,0.0,94.76190476190476
3,6,MIN,12,11,210,208,0,208,630,0,33.01587301587301,0.0,99.04761904761905
3,6,MIN,12,12,210,206,0,206,630,0,32.698412698412696,0.0,98.09523809523809
3,6,MIN,12,7,210,200,0,200,630,0,31.746031746031743,0.0,95.23809523809523
3,6,MIN,12,8,210,206,0,206,630,0,32.698412698412696,0.0,98.09523809523809
3,6,MIN,12,9,210,201,0,201,630,0,31.9047619047619,0.0,95.71428571428572
3,6,MIN,7,10,4423,1657,0,1657,13269,213,12.487753410204236,1.6052453086140628,37.463260230612704
3,6,MIN,7,11,4423,1675,0,1675,13269,215,12.623407943326551,1.6203180345165422,37.87022382997966
3,6,MIN,7,12,4423,1645,0,1645,13269,209,12.397317054789358,1.575099856809104,37.19195116436808
3,6,MIN,7,7,4423,1643,0,1643,13269,210,12.382244328886879,1.5826362197603436,37.14673298666064
3,6,MIN,7,8,4423,1718,0,1718,13269,206,12.947471550229858,1.5524907679553845,38.84241465068958
3,6,MIN,7,9,4423,1661,0,1661,13269,219,12.517898862009194,1.6504634863215013,37.553696586027584
3,6,MIN,8,10,2475,802,0,802,7425,4599,10.801346801346803,61.93939393939394,32.4040404040404
3,6,MIN,8,11,2475,807,0,807,7425,4626,10.868686868686869,62.303030303030305,32.6060606060606
3,6,MIN,8,12,2475,818,0,818,7425,4626,11.016835016835017,62.303030303030305,33.05050505050505
3,6,MIN,8,7,2475,794,0,794,7425,4571,10.693602693602694,61.562289562289564,32.08080808080808
3,6,MIN,8,8,2475,796,0,796,7425,4563,10.720538720538721,61.45454545454545,32.161616161616166
